"character","breed","city_size","gender","surgery","age","weight","color","y","positive","negative","disease","behavior"
"피부병,,","Toy","중소도시","수컷","아니오",7,2.4,"흰",1,0,-1,1,-1
"온순함,,","Terrier","중소도시","암컷","아니오",2,2.2,"기타",1,1,0,0,1
"2개월령 폼피츠 추정. 17일 오후에 누군가 대문안에 버려놓음. 건강함. 바로입양가능.,,","Mix","대도시","수컷","아니오",1,1.4,"흰",1,1,0,0,1
"양측 외이염. 얼굴 쪽 자가미용 흔적. 착함.,,","Toy","대도시","수컷","아니오",2,4.2,"흰",1,1,-1,1,0
"치석심함, 진드기,,","Mix","대도시","수컷","예",8,4.4,"흰",1,0,-1,1,-1
"4개월 추정, 콧물, 남색 목줄, 녹색 리더줄.,,","Mix","대도시","암컷","아니오",1,3.06,"갈",1,0,-1,1,-1
"낡은 목줄 착용, 전신 쇠약,,","Miscellaneous","거대도시","암컷","아니오",10,12.4,"갈",0,0,-1,1,-1
"백내장증상, 경계심,,","Working","중소도시","암컷","아니오",11,7.6,"검",0,0,-1,1,-1
"19-1539 곤지 순함, 빨간목줄착용,,","Mix","중소도시","수컷","아니오",2,15,"흰",1,1,0,0,1
"예민함,겁많음,미용되어있음,,","Terrier","대도시","수컷","아니오",5,2.8,"갈검",0,0,-1,0,-1
"진드기감염   약욕 후 예방약 발라줌,,","Mix","중소도시","수컷","아니오",1,2.5,"흰갈",1,0,-1,1,-1
"온순하나 겁이많음,,","Mix","중소도시","암컷","아니오",3,6.2,"흰",1,1,-1,0,0
"오른쪽 슬개골 탈구 2기 추정, 구충제 투여,,","Toy","중소도시","수컷","아니오",5,3.4,"흰검",1,0,-1,1,-1
"일가족셋,성향 겁많고 온순 ,,","Mix","중소도시","암컷","아니오",2,5,"흰",0,1,-1,0,0
"I-9-1-(5)  흰색. 귓병있음. 긴발톱, 털이 뭉쳐있음. 발견자가 귓병 병원지료.,,","Toy","거대도시","수컷","아니오",7,2.3,"흰",1,0,-1,0,-1
"온순하고 영리하면 사람을 잘따르는 아이 ,,","Non-Sporting","중소도시","수컷","예",2,5,"흰",1,1,0,0,1
"작음.등쪽털을 밀고,비듬많음. 친화적이고 활발함,,","Toy","중소도시","수컷","아니오",3,1.76,"검",1,1,-1,0,0
"기침 증상,,","Mix","중소도시","암컷","아니오",3,15,"갈",0,0,-1,1,-1
"온순함,,","Mix","중소도시","수컷","아니오",1,2.8,"흰갈검",0,1,0,0,1
"온순함,,","Mix","중소도시","암컷","아니오",1,2.5,"갈검",0,1,0,0,1
"검정색목줄만 착용, 심장사상충 감염,,","Mix","중소도시","수컷","아니오",2,12,"흰갈검",0,0,-1,1,-1
"사나움,,","Miscellaneous","중소도시","수컷","아니오",6,27,"검",0,0,-1,0,-1
"구강질환/치석심함/아랫니2개.피부질환.얌전함/사람따름.,,","Toy","대도시","수컷","예",11,4.9,"흰",0,1,-1,1,0
"사람좋아함/활발함/짖음.,,","Hound","중소도시","수컷","예",6,8.1,"갈검",0,1,-1,0,0
"생후 50일, 귀여워요,,","Mix","중소도시","수컷","아니오",1,1.6,"흰",1,1,0,0,1
"겁을 내지만 성격이 순해요,,","Mix","중소도시","암컷","아니오",1,10,"갈",1,1,-1,0,0
"어리고 귀여움,,","Mix","소도시","수컷","아니오",1,5,"흰",0,1,0,0,1
"하반신을 쓰지못하고 괴사되어 구더기가 있는 상태에요 ,,","Toy","대도시","수컷","아니오",3,6,"흰갈",1,0,-1,1,-1
"리트리버의 얼굴이 보이는 순하고 착한 아이!,,","Sporting","대도시","수컷","아니오",3,13,"흰",1,1,0,0,1
"19-1530 신뢰, 약간 경계,,","Non-Sporting","중소도시","수컷","아니오",5,7.5,"흰검",1,0,-1,0,-1
"19-1529 의지 , 약간 경계,,","Mix","중소도시","수컷","아니오",5,6.4,"갈",1,0,-1,0,-1
"털이 지저분함,,","Non-Sporting","소도시","수컷","아니오",1,7,"갈",0,0,-1,0,-1
"피부병이 심함,,","Mix","소도시","수컷","아니오",1,13,"흰",0,0,-1,1,-1
"일가족셋,3개월자견,성향 온순,,","Mix","중소도시","수컷","아니오",1,3,"흰갈검",0,1,0,0,1
"들개로 추정됨,,","Mix","소도시","수컷","아니오",2,8,"흰",0,0,-1,0,-1
"온순함,,","Toy","중소도시","수컷","아니오",4,3.4,"검",1,1,0,0,1
"고령. 코검정. 치석심함. 피부질환. 기립못함. 양후지마비. 얌전함/사람따름. 꼬리단미안됨. 털상태양호. ,,","Toy","중소도시","수컷","예",11,3.4,"갈검",0,1,-1,1,0
"겁이많음,,","Mix","중소도시","암컷","아니오",1,2.3,"갈검",0,0,-1,0,-1
"온순하고, 친화적임,,","Mix","중소도시","수컷","아니오",1,2.64,"흰갈검",1,1,0,0,1
"온순하고, 친화적임,,","Mix","중소도시","수컷","아니오",1,2.64,"흰갈",1,1,0,0,1
"약간소심,,","Toy","대도시","수컷","예",2,4,"흰검",1,0,-1,0,-1
"온몸에 털이 좀 뭉쳐있으나, 아주 온순함,,","Non-Sporting","소도시","수컷","아니오",7,5,"흰",0,1,0,0,1
"카트 경기장 내부로 들어와 경기중 사고위험이 높다,,","Mix","소도시","수컷","아니오",1,4,"검",0,0,-1,0,-1
"목줄착용, 겁이 많음,,","Mix","중소도시","암컷","아니오",4,16,"흰갈",0,0,-1,0,-1
"왼위아래송곳니/오른윗송곳니유치남음.얌전함/사람따름.,,","Toy","중소도시","수컷","아니오",2,2.7,"흰갈",1,1,0,0,1
"왼눈백내장/오른눈결막염/눈곱.목부위상처/염증.피부질환/각질.각결막염.경계함/겁있음.왼뒷발발톱잘림.,공고후,","Toy","중소도시","수컷","예",11,8.4,"흰갈",0,0,-1,1,-1
"중성화 안됨,,","Non-Sporting","대도시","수컷","아니오",2,3.5,"검",0,1,0,0,1
"몸전체검정색,네발은흰색,치석이많이끼고,양호하나많이짖음,,","Mix","중소도시","암컷","아니오",8,25,"검",0,1,-1,0,0
"공격적이며 사나운 성격,,","Mix","중소도시","암컷","아니오",3,14.55,"갈",0,0,-1,0,-1
"순함, 생후 5-6년생,,","Mix","중소도시","수컷","아니오",7,7,"흰갈",0,1,0,0,1
"순하고사람잘따름,치석약간,칩없음,,","Toy","대도시","수컷","아니오",4,5,"흰갈",1,1,-1,0,0
"얌전함/사람따름.갈색목걸이착용. ,,","Mix","중소도시","수컷","아니오",2,18,"흰",0,1,0,0,1
"생후 2개월 20일령 자견,가슴/발끝/꼬리끝~흰색털,우측 눈주위 피부질환,형제자견 4마리 함께 입소,,","Mix","중소도시","암컷","아니오",1,2.7,"흰검",0,0,-1,1,-1
"매우 예민/겁이 많음,형제자견들 4마리 함께 입소,,","Mix","중소도시","암컷","아니오",1,2.7,"흰갈",1,0,-1,0,-1
"생후 2개월 20일령 자견,주등이주위 피부질환,형제자견 4마리 함께 입소,,","Mix","중소도시","수컷","아니오",1,3.4,"갈검",1,0,-1,1,-1
"교통사고로 인한 전지외상, 척추골절, 내장파열 의심 / 응급처치,,","Mix","중소도시","암컷","아니오",4,17,"흰",0,0,-1,1,-1
" 건강상태 양호,,","Mix","소도시","수컷","아니오",5,15,"흰",0,1,0,0,1
" 건강상태 양호,,","Mix","소도시","암컷","아니오",6,15,"흰갈",0,1,0,0,1
"건강상태 양호,,","Mix","소도시","암컷","아니오",4,15,"흰갈",0,1,0,0,1
"같은 품종 강아지 3마리 함께 발견, 건강상태 양호,,","Mix","소도시","수컷","아니오",1,3,"흰",0,1,0,0,1
"같은 품종 강아지 3마리 함께 발견, 건강상태 양호,,","Mix","소도시","암컷","아니오",1,3,"흰",0,1,0,0,1
"같은 품종 강아지 3마리 함께 발견, 건강상태 양호,,","Mix","소도시","암컷","아니오",1,4,"흰",0,1,0,0,1
"조산마을 내 1개월 가량 배회, 포획틀 이용 포획, 건강상태 양호,,","Mix","소도시","암컷","아니오",4,13,"흰갈",0,1,0,0,1
"강아지 6마리와 함께 발견, 건강상태 양호,,","Mix","소도시","암컷","아니오",1,3,"갈검",0,1,0,0,1
"강아지 6마리와 함께 발견, 건강상태 양호,,","Mix","소도시","암컷","아니오",1,3,"갈검",0,1,0,0,1
"강아지 6마리와 함께 발견, 건강상태 양호,,","Mix","소도시","암컷","아니오",1,3,"갈검",0,1,0,0,1
"강아지 6마리와 함께 발견, 건강상태 양호,,","Mix","소도시","수컷","아니오",1,3,"갈검",0,1,0,0,1
"강아지 6마리와 함께 발견, 건강상태 양호,,","Mix","소도시","수컷","아니오",1,3,"갈검",0,1,0,0,1
"강아지 6마리와 함께 발견, 건강상태 양호,,","Mix","소도시","수컷","아니오",1,3,"갈검",0,1,0,0,1
"진드기 부착,,","Mix","대도시","수컷","아니오",1,2.5,"검",1,0,-1,1,-1
"진드기 부차,,","Mix","대도시","암컷","아니오",1,2.2,"검",1,0,-1,1,-1
"진드기 부착,,","Mix","대도시","수컷","아니오",1,2.2,"흰",1,0,-1,1,-1
"진드기 부착,,","Mix","대도시","수컷","아니오",1,2.5,"갈",1,0,-1,1,-1
"진드기 부착,,","Mix","대도시","수컷","아니오",1,2.3,"흰",0,0,-1,1,-1
"털이 엉켜있음,,","Non-Sporting","대도시","수컷","아니오",2,3.2,"갈",1,0,-1,0,-1
"온순하고 손을 피하지 않지만 겁이 있으니 조심스레 봐주세요,,","Mix","대도시","수컷","아니오",4,15,"흰",0,1,-1,0,0
"394,395 같이 구조됨 진드기 피부병있음,,","Mix","중소도시","수컷","아니오",1,2.5,"흰",1,0,-1,1,-1
"394,395 같이 구조됨 진드기 피부병있음,,","Mix","중소도시","수컷","아니오",1,2.5,"갈",1,0,-1,1,-1
"상태양호,,","Mix","소도시","암컷","아니오",3,4,"흰갈",0,1,0,0,1
"상태양호,,","Mix","소도시","수컷","아니오",3,4,"흰갈",0,1,0,0,1
"노령견,,","Mix","중소도시","암컷","아니오",11,10,"갈",1,0,-1,0,-1
"파란목줄,혀찢어짐,겁많음,,","Mix","중소도시","수컷","아니오",1,25,"흰",0,0,-1,1,-1
"노랑색 목줄착용.털이길고 엉켜있으며 말랐슴,,","Mix","대도시","암컷","아니오",6,3.5,"갈",0,0,-1,0,-1
"교통사고로 인해 하반신 못씀, 배쪽피부 찢어짐 ,,","Mix","중소도시","수컷","아니오",3,13,"갈",0,0,-1,1,-1
"매우순함,귀여움,빨간 하네스(가슴줄),,","Toy","중소도시","수컷","아니오",6,5.06,"흰",1,1,0,0,1
"앞다리 장애있음,,","Mix","소도시","수컷","아니오",4,7,"흰갈",0,0,-1,1,-1
"온순함,,","Non-Sporting","중소도시","암컷","아니오",3,4.6,"검",1,1,0,0,1
"성격은 순하고 사람을 잘 따른다. ,,","Working","소도시","수컷","아니오",3,30,"흰",0,1,0,0,1
"온순함,,","Miscellaneous","소도시","암컷","아니오",4,7,"흰",0,1,0,0,1
"순함,,","Mix","중소도시","암컷","아니오",3,4.7,"갈",0,1,0,0,1
"등만 털이 밀려있는 상태였음. 가벼운 피부병,,","Toy","중소도시","암컷","아니오",6,3.4,"흰",1,0,-1,1,-1
"(번호 5351)공격성 있음,,","Mix","중소도시","암컷","아니오",2,8.8,"흰갈",0,0,-1,0,-1
"순함,,","Mix","소도시","암컷","아니오",2,1,"흰갈",0,1,0,0,1
"순함,,","Mix","소도시","암컷","아니오",2,1,"갈",0,1,0,0,1
"온순함, 털 뭉침(시추 혹은 말티즈 추정),,","Mix","중소도시","암컷","아니오",1,3.5,"갈",0,1,-1,1,0
"온순함,,","Mix","대도시","암컷","아니오",1,1,"흰",0,1,0,0,1
"온순함,,","Mix","대도시","수컷","아니오",1,1,"흰",0,1,0,0,1
"온순함,,","Mix","대도시","암컷","아니오",1,1,"흰",0,1,0,0,1
"온순함,,","Mix","대도시","암컷","아니오",1,1,"흰",0,1,0,0,1
"온순함,,","Mix","대도시","암컷","아니오",1,1,"흰갈검",0,1,0,0,1
"약간경계 목태착용 코까김,,","Mix","대도시","수컷","아니오",3,18,"흰",0,0,-1,0,-1
"온순함,,","Mix","대도시","암컷","아니오",1,1,"흰갈검",0,1,0,0,1
"활발함,,","Mix","대도시","수컷","아니오",1,1,"흰검",1,1,0,0,1
"온순함,,","Mix","대도시","수컷","아니오",9,7,"흰검",1,1,0,0,1
"온순함,,","Mix","소도시","수컷","아니오",3,8,"갈",0,1,0,0,1
"생후3개월정도 아주순함,,","Mix","중소도시","암컷","아니오",1,3,"흰갈",0,1,0,0,1
"생후3개월정도 아주순함,,","Mix","중소도시","암컷","아니오",1,4,"흰갈",0,1,0,0,1
"생후45일정도 아주순하며이쁘게생겼음,,","Mix","중소도시","암컷","아니오",1,1.5,"흰",1,1,0,0,1
"생후45일정도 아주순하며이쁘게생겼음,,","Mix","중소도시","암컷","아니오",1,1.5,"흰",0,1,0,0,1
"생후45일정도 아주작고순함,,","Mix","중소도시","수컷","아니오",1,1.5,"흰",0,1,0,0,1
"스피츠이며 아주작고 순화며이쁘게생겼음,,","Mix","중소도시","암컷","아니오",3,5,"흰",1,1,0,0,1
"꾜리라인 갈색짖음,,","Sporting","중소도시","암컷","아니오",4,19,"갈",1,0,-1,0,-1
"온순함,,","Miscellaneous","거대도시","암컷","아니오",2,15.2,"흰",1,1,0,0,1
"파랑목줄/온순함,,","Hound","소도시","수컷","아니오",2,7,"흰갈",0,1,0,0,1
"다리절음,교통사고추정,,","Toy","중소도시","수컷","예",3,5,"흰",1,0,-1,1,-1
"중성화 안됨,친화적,파란색 목줄착용,,","Miscellaneous","대도시","수컷","아니오",1,10,"흰",0,1,0,0,1
"중성화 안됨,친화적,,","Miscellaneous","대도시","수컷","아니오",1,6,"흰",0,1,0,0,1
"인근 야산에서 살다가 어미를 잃은 것으로 추정됨. 내외부기생충  감염,,","Mix","중소도시","수컷","아니오",1,2.85,"흰",0,0,-1,1,-1
"순함,,","Mix","중소도시","암컷","아니오",4,5,"흰갈",0,1,0,0,1
"얼굴/꼬리털 남기고 전체 미용흔적.소심하고 얌전함. 사람따름.,,","Toy","중소도시","수컷","아니오",4,2.8,"갈",1,1,-1,0,0
"코검정.오른쪽위송곳니유치남음.양뒷발며느리발톱.샴푸냄새남.꼬리단미.활발하고사람따름.,,","Herding","중소도시","수컷","아니오",2,6.4,"흰갈",1,1,0,0,1
"눈물자국.코갈/검.전신털뭉침/오물오염됨/냄새남.활발함.식욕없음.사람좋아함.,,","Toy","중소도시","수컷","아니오",7,6.1,"흰",0,1,-1,0,0
"매우 귀여움,착함,예쁨,통통함,매우순함,,","Mix","대도시","암컷","아니오",1,2.4,"기타",1,1,0,0,1
"온순함,,","Mix","중소도시","암컷","아니오",1,3,"흰갈",0,1,0,0,1
"온순함,,","Mix","중소도시","수컷","아니오",1,3,"흰갈",0,1,0,0,1
"영구치자라는중/유치남음.피부질환/자주긁음.소심하고얌전함.사람따름.작게낑낑거림.,,","Mix","중소도시","수컷","아니오",1,6.1,"흰갈",0,1,-1,1,0
"전신피부질환/탈모/각질. 오물오염. 얌전함/사람따름.,,","Mix","중소도시","수컷","아니오",1,1.8,"흰갈",0,1,-1,1,0
"오른뒷다리절단된듯/발목아래없음.얌전함/사람좋아함. ,,","Mix","중소도시","수컷","아니오",1,2.5,"흰갈",0,1,-1,1,0
"시바.진도 믹스견 나이가 어리고 온순함,,","Mix","대도시","수컷","아니오",2,16,"갈검",1,1,0,0,1
"백내장, 노령견, 파란목줄,,","Toy","대도시","수컷","아니오",14,5,"흰",0,0,-1,1,-1
"활발하고 사람좋아함. 낑낑거림. ,,","Non-Sporting","중소도시","수컷","아니오",1,1.7,"갈",1,1,-1,0,0
"활발하고사람좋아함.낑낑거림.,,","Non-Sporting","중소도시","수컷","아니오",3,4.9,"흰",1,1,-1,0,0
"야생성 매우 강함,,","Mix","소도시","수컷","아니오",2,6,"갈",0,0,-1,0,-1
"경계심 많음, 피모불량,,","Mix","소도시","수컷","아니오",2,6,"흰",0,0,-1,1,-1
"황색가죽목테 착용,그물망 걸려 입주위 상처(사나워 치료불가),,","Miscellaneous","중소도시","수컷","아니오",7,21,"흰",0,0,-1,1,-1
"1개월, 남매들 중 제일 의젓함, 너무 사랑스럽고 애교가 많음.보호소에 있기에는 너무 작고 약한애기들,,","Mix","거대도시","수컷","아니오",1,0.9,"흰검",1,1,-1,0,0
"칩x,8개월 추정, 쫑긋한귀, 갈색코 가늘고 긴다리, 사람,친구들 다 좋아하고 너무 순함,  ,,","Mix","거대도시","수컷","아니오",1,8.9,"흰",1,1,0,0,1
"양쪽 뒷다리 골절상,,","Mix","중소도시","암컷","아니오",1,8,"갈",0,0,-1,1,-1
"순하고, 사람을 잘따름,,","Mix","소도시","수컷","아니오",1,3.5,"검",0,1,0,0,1
"생후 30일,귀여워요. 어미와 함께 구조,,","Mix","중소도시","수컷","아니오",1,1.2,"흰검",0,1,0,0,1
"여고 앞 도로 중앙에서 배회, 순하고 사람을 잘 따름,,","Toy","중소도시","암컷","아니오",11,2.5,"흰",0,1,0,0,1
"온순함,,","Mix","대도시","수컷","아니오",1,1,"흰검",0,1,0,0,1
"온순함,,","Mix","대도시","암컷","아니오",1,1,"흰갈검",0,1,0,0,1
"온순함,,","Mix","대도시","수컷","아니오",1,1,"갈",0,1,0,0,1
"쌍커플 . 온순함,,","Mix","대도시","수컷","아니오",1,1,"흰",0,1,0,0,1
"소심함,,","Mix","대도시","암컷","아니오",1,1,"흰",1,0,-1,0,-1
"소심함,,","Mix","대도시","암컷","아니오",1,1,"흰",0,0,-1,0,-1
"온순함,,","Mix","대도시","수컷","아니오",1,1,"흰",1,1,0,0,1
"온순함,,","Mix","대도시","수컷","아니오",1,1,"갈",0,1,0,0,1
"소심함,,","Mix","대도시","암컷","아니오",1,1,"흰갈",0,0,-1,0,-1
"소심함,,","Mix","대도시","수컷","아니오",1,1,"흰검",0,0,-1,0,-1
"온순함,,","Mix","대도시","수컷","아니오",1,1,"흰갈",0,1,0,0,1
"온순함,,","Mix","대도시","암컷","아니오",1,1,"흰갈검",0,1,0,0,1
"온순함,,","Mix","대도시","수컷","아니오",1,1,"흰검",0,1,0,0,1
"온순함,,","Mix","대도시","암컷","아니오",1,1,"흰갈",0,1,0,0,1
"약간경계,,","Mix","대도시","암컷","아니오",3,3,"흰갈검",1,0,-1,0,-1
"온순함 목태착용,,","Mix","대도시","암컷","아니오",1,3,"흰갈",1,1,0,0,1
"상태 안좋음.,,","Toy","소도시","암컷","아니오",11,3,"흰",0,0,-1,0,-1
"사람을 잘따름,,","Mix","소도시","수컷","아니오",3,6,"흰",0,1,0,0,1
"얌전,,","Mix","소도시","수컷","아니오",1,5,"검",1,1,0,0,1
"얌전,,","Mix","소도시","암컷","아니오",1,5,"검",1,1,0,0,1
"온순,,","Mix","중소도시","암컷","아니오",4,14,"흰",1,1,0,0,1
"온순,,","Mix","중소도시","암컷","아니오",4,8,"검",0,1,0,0,1
"교통사고로 상태가 매우 안좋음.병원후송 조치.,,","Mix","중소도시","수컷","아니오",3,15,"흰",0,0,-1,0,-1
"119구조대의 구조과정에서 난폭함에 마취총사용.쇼크사.,,","Mix","중소도시","수컷","아니오",4,12,"흰갈",0,0,-1,1,-1
"상가에서 키우는 차우차우를 공격 경찰과 소방본부에의해서 마취후 분리.쇼크사 하였씀,,","Terrier","중소도시","수컷","아니오",1,25,"검",0,0,-1,1,-1
"귀질병,,","Toy","대도시","암컷","아니오",1,1,"흰",1,0,-1,1,-1
"온순함,,","Toy","대도시","암컷","아니오",5,2,"흰",1,1,0,0,1
"사람을 경계하나 공격적이지는 않음,,","Mix","중소도시","수컷","아니오",2,7,"갈검",0,0,-1,0,-1
"사람을 잘 따르고 온순한 성격,,","Herding","중소도시","암컷","아니오",1,18,"흰검",1,1,0,0,1
"사람을 경계하나 공격적이지는 않음,,","Mix","중소도시","수컷","아니오",2,7,"흰갈",0,0,-1,0,-1
"사람을 경계하나 공격적이지는 않음,,","Mix","중소도시","수컷","아니오",2,7,"갈검",0,0,-1,0,-1
